,epoch,loss_train,loss_test,accuracy_train,accuracy_test
0,0,0.13383628,0.110693045,0.9461474610829045,0.9541893201012563
1,1,0.10611045,0.102033496,0.9561599203009871,0.9583237888343106
2,2,0.09798031,0.095546685,0.9598347961409118,0.9611975507218973
3,3,0.09213901,0.090929255,0.9625643498934938,0.9629413827542633
4,4,0.087766625,0.08578656,0.9646626129956121,0.9655086100405076
5,5,0.084262766,0.08281563,0.9662749395208355,0.9671383245718304
6,6,0.08130196,0.08128904,0.9676597598492482,0.967411540194766
7,7,0.078872964,0.077540055,0.9687220107507871,0.9694452473392713
8,8,0.076743975,0.07539826,0.9696672287163007,0.9704148296109093
9,9,0.074779436,0.074181646,0.9705967242856045,0.9708613039215604
10,10,0.07298778,0.07300332,0.9713263059428368,0.9713856613442375
11,11,0.07142431,0.07286886,0.9720184037415555,0.9716338877333682
12,12,0.07004604,0.07059891,0.972665937397375,0.9722706967081682
13,13,0.06880591,0.06821842,0.9731472926137849,0.9734506050309991
14,14,0.06759077,0.06688858,0.9737102793442907,0.9741590498093738
15,15,0.06661292,0.065914124,0.9741327016053711,0.9745105650315655
16,16,0.06573229,0.06665103,0.974505249510263,0.974067006131525
17,17,0.0648361,0.06744082,0.9749382921979223,0.9736242802059446
18,18,0.06408252,0.06412984,0.9752799159195404,0.9751482069808257
19,19,0.063260034,0.06504099,0.9756203943010374,0.9746929864383428
20,20,0.06259688,0.06203569,0.9758929852498934,0.9761898415432685
21,21,0.06181387,0.062013872,0.9762170123823761,0.9761923404666489
22,22,0.061201617,0.06132819,0.9764928311079375,0.9765813395395484
23,23,0.06045018,0.060195565,0.9768124851235936,0.9770273973629695
24,24,0.059869457,0.07093536,0.9770428026097928,0.9720657849909664
25,25,0.05922418,0.059307843,0.977305293741216,0.9773135240900379
26,26,0.058637407,0.058495358,0.9775399843442417,0.9776183927424601
27,27,0.058027912,0.05819287,0.9777926880237198,0.9777812392494234
28,28,0.057513285,0.05782111,0.9780201942205304,0.9779978126090676
29,29,0.056960676,0.05655791,0.9782340604577154,0.9784730245385946
30,30,0.0564544,0.05781298,0.9784384516084428,0.9780040599175188
31,31,0.056006268,0.055549014,0.978634617134663,0.9788970085388212
32,32,0.05548179,0.05523517,0.9788307826608833,0.9790561066607136
33,33,0.05504593,0.057830133,0.9790248657505195,0.9777874865578746
34,34,0.05465136,0.057010558,0.9792080160480893,0.978137335831146
35,35,0.05422639,0.055795033,0.9793511835632448,0.9787974680908309
36,36,0.053803395,0.053609718,0.9795135094949737,0.9797749636198404
37,37,0.053432353,0.055919513,0.9796932237721798,0.9788195419140254
38,38,0.05309691,0.05500235,0.9797905776824855,0.9790456944799616
39,39,0.052755125,0.05422849,0.9799784134623695,0.9793184936156673
40,40,0.052395426,0.052117877,0.9800902403069345,0.9802847439894645
41,41,0.05201866,0.052234314,0.9802355943805032,0.9802880758873053
42,42,0.05172379,0.051421296,0.980355959215063,0.980659166009311
43,43,0.05139139,0.05382657,0.9805158903447203,0.9795787981344704
44,44,0.05108826,0.051458124,0.9806414612707403,0.980526723070144
45,45,0.050805617,0.051626887,0.9807598477905451,0.9805762850505241
46,46,0.050538637,0.050696738,0.9808887506150997,0.9808928153453887
47,47,0.050304238,0.050696816,0.9809382084839716,0.9809094748345921
48,48,0.050081052,0.050405227,0.9810463910645145,0.9809036440133709
49,49,0.04981045,0.050809782,0.9811885173613779,0.9807687021508233
50,50,0.049556192,0.051455963,0.9812701488754738,0.980482991910985
51,51,0.049310073,0.04938822,0.9813543834352998,0.9813876021747298
52,52,0.049153354,0.049566004,0.9814380973859799,0.9813451204772611
53,53,0.048881326,0.050983332,0.981525976209828,0.9805458814827278
54,54,0.04868829,0.04898534,0.9816177075413567,0.9815708565559671
55,55,0.048467014,0.048732817,0.9817062110961801,0.9817474471415232
56,56,0.048252486,0.04846983,0.9817752438689422,0.9818269962024694
57,57,0.048009116,0.048045564,0.9818845717896064,0.9819977559668043
58,58,0.04782312,0.048292976,0.9819731794662591,0.9817449482181427
59,59,0.04766698,0.049642418,0.9820369020257318,0.9812634889801644
60,60,0.047414076,0.048258603,0.9821300910628694,0.9818324105364605
61,61,0.047207545,0.04740402,0.9822244254401282,0.9822447328942447
62,62,0.046997637,0.04731282,0.9822880438777718,0.9823022081319964
63,63,0.046799034,0.04746544,0.9823920615851466,0.982177678450201
64,64,0.046657544,0.046880025,0.9824218404282989,0.9824621392283491
65,65,0.0464129,0.050242502,0.982566361527234,0.9809140561941231
66,66,0.046269845,0.049227692,0.9825795849995429,0.9813634459153848
67,67,0.04609245,0.046502586,0.9826816243921628,0.9825666775231005
68,68,0.0458901,0.04650745,0.9827686702413773,0.9825475191105165
69,69,0.04576518,0.046839427,0.982802718079527,0.9825083693108886
70,70,0.045638055,0.045896232,0.9828904927815459,0.9829098630006905
71,71,0.045420643,0.045594685,0.9829407836250514,0.9829302708749647
72,72,0.04525523,0.04573991,0.9830384499008448,0.9828802924073545
73,73,0.045102056,0.045817506,0.9831100857193371,0.9829381841323364
74,74,0.044962186,0.04559155,0.9831327842781036,0.9829698371618227
75,75,0.044822376,0.04582678,0.9832071272641552,0.9828957024348677
76,76,0.04470254,0.044769026,0.9832343030615774,0.9833121896649527
77,77,0.044507384,0.0458037,0.9833315528500539,0.9830427224270877
78,78,0.044404894,0.044842217,0.9833866332977028,0.9832601287611921
79,79,0.04429777,0.046354055,0.9834421302326686,0.9825525169572775
80,80,0.044146176,0.045129105,0.9835201174827424,0.9831093603839013
81,81,0.04398229,0.045613106,0.9835972717581825,0.9828969518965579
82,82,0.04387666,0.044325948,0.9835900873519674,0.983485448352668
83,83,0.04372915,0.04722908,0.9836724477188677,0.9823059565170672
84,84,0.043609396,0.04488718,0.9836828599017882,0.9832759552759353
85,85,0.04354858,0.049467035,0.9837241962679821,0.9812505778760318
86,86,0.04342665,0.04461542,0.9837526215273548,0.9833913222386689
87,87,0.04325432,0.045163702,0.9838591381586305,0.9830976987414589
88,88,0.043195233,0.04409249,0.9838881881489784,0.983519600305535
89,89,0.043055844,0.044800084,0.983912032047866,0.9832484671187497
90,90,0.042992547,0.04366372,0.9839304616116351,0.9837549155905331
91,91,0.042842828,0.044390768,0.9840159456334117,0.9834042333428015
92,92,0.042725336,0.043222986,0.9840663405987463,0.9838752804000277
93,93,0.04260609,0.043760706,0.9841035120917722,0.9837228460738165
94,94,0.04252546,0.04299813,0.9841283972089518,0.9840202179560973
95,95,0.042445436,0.043284856,0.9841650480928317,0.9839248423804078
96,96,0.04231889,0.044502784,0.9842470960942444,0.9833413437710586
97,97,0.042291343,0.043813635,0.984220336784139,0.983695774403861
98,98,0.042128585,0.044864956,0.984305091953111,0.9831655861599627
99,99,0.04200312,0.043444276,0.9843286234865111,0.9838815277084789
